"Ticker","Date","Close","High","Low","Open","Volume","Symbol","Daily_Return","Cumulative_Return","Sector"
"TROW","2010-01-04",31.4122676849365,31.9550523845217,30.6731540269924,31.0484853018787,2330200,"TROW",NA,1,"Financial_Serv"
"TROW","2010-01-05",31.7644996643066,31.7760485563863,30.9676459353404,31.2101660608364,1569500,"TROW",0.0112131980697155,1.01121319806972,"Financial_Serv"
"TROW","2010-01-06",31.2679080963135,31.8049194213802,31.1697436226119,31.7125282919078,1517900,"TROW",-0.0156335397453522,0.995404356346668,"Financial_Serv"
"TROW","2010-01-07",31.2448196411133,31.493115368877,30.9214571996073,31.0773639730445,1048000,"TROW",-0.000738407415330656,0.994669342388689,"Financial_Serv"
"TROW","2010-01-08",31.1235446929932,31.1928358249764,30.7308912738791,31.1524158144257,1344700,"TROW",-0.00388144177220784,0.990808591253607,"Financial_Serv"
"TROW","2010-01-11",31.3429927825928,31.6374841907443,31.1466659114008,31.1813126072796,1099000,"TROW",0.00705087070782827,0.997794654526742,"Financial_Serv"
"TROW","2010-01-12",31.5219860076904,31.7529594912326,31.0427168002947,31.1235590614429,1606800,"TROW",0.00571078921337293,1.00349284947697,"Financial_Serv"
"TROW","2010-01-13",31.8338050842285,31.9204185035705,31.2679223741658,31.4296025191189,1477000,"TROW",0.00989211391890128,1.0134195150608,"Financial_Serv"
"TROW","2010-01-14",31.6374702453613,31.7933770040033,31.2910100474704,31.706761403849,1191300,"TROW",-0.00616749516269603,1.00716925510388,"Financial_Serv"
"TROW","2010-01-15",30.9503231048584,31.695210162279,30.9041297368641,31.6432412465816,1657900,"TROW",-0.0217194085106624,0.985294134612903,"Financial_Serv"
"TROW","2010-01-19",31.3487548828125,31.4411438294551,30.805967893902,30.9214546278867,1194600,"TROW",0.0128732671579625,0.997978089236949,"Financial_Serv"
"TROW","2010-01-20",30.8117446899414,31.1235582235105,30.4883822622335,31.1235582235105,1474500,"TROW",-0.0171301920882835,0.980882532868422,"Financial_Serv"
"TROW","2010-01-21",29.9802379608154,30.8521606295764,29.8705267851249,30.8348383920268,1979600,"TROW",-0.0269866811338802,0.954411768724109,"Financial_Serv"
"TROW","2010-01-22",29.2411251068115,30.0148832540713,29.1487361729324,29.8878476439653,1826500,"TROW",-0.0246533351392986,0.930882335528862,"Financial_Serv"
"TROW","2010-01-25",29.8532066345215,30.0091133915444,29.3623885766212,29.6684287453223,1562000,"TROW",0.020932215346508,0.950367765038413,"Financial_Serv"
"TROW","2010-01-26",29.6626434326172,30.1823324516175,29.402798923117,29.760807892973,2311800,"TROW",-0.00638334113441383,0.944301243391022,"Financial_Serv"
"TROW","2010-01-27",30.3902168273926,30.4941546611807,29.5067452401932,29.8358809796137,2050800,"TROW",0.0245282722838972,0.96746332140694,"Financial_Serv"
"TROW","2010-01-28",29.2180271148682,31.2505858484793,28.1844266127982,30.9965168328002,5056600,"TROW",-0.0385712849362709,0.930147017971562,"Financial_Serv"
"TROW","2010-01-29",28.6521377563477,29.5644801806352,28.3980688015624,29.4720912695564,2663300,"TROW",-0.0193678155029346,0.912132102136884,"Financial_Serv"
"TROW","2010-02-01",29.4663410186768,29.5298588625807,28.5078044173661,28.7387779947027,2245400,"TROW",0.0284168416769782,0.938052015671797,"Financial_Serv"
"TROW","2010-02-02",29.5471572875977,29.7896795685408,29.2699905398951,29.5413839440463,1741200,"TROW",0.00274266387094598,0.940624777044248,"Financial_Serv"
"TROW","2010-02-03",29.2757740020752,29.6049097416376,29.1140917034872,29.3623873951186,1475800,"TROW",-0.00918475110417385,0.931985372584678,"Financial_Serv"
"TROW","2010-02-04",27.8726215362549,29.2815537431387,27.8726215362549,28.7734155586586,2274400,"TROW",-0.0479287914205394,0.887316440055073,"Financial_Serv"
"TROW","2010-02-05",28.2190723419189,28.3461079567751,27.3817963582985,27.9188077449028,3487900,"TROW",0.0124297890391624,0.898345596215938,"Financial_Serv"
"TROW","2010-02-08",27.7917804718018,28.6925722591035,27.7744560278507,28.3865342495948,1735900,"TROW",-0.0151419531067452,0.884742889324385,"Financial_Serv"
"TROW","2010-02-09",28.1151237487793,28.5193260208962,27.6531792389565,28.1266726368655,1844400,"TROW",0.0116344930583203,0.895036424328628,"Financial_Serv"
"TROW","2010-02-10",28.334566116333,28.5655396185164,28.0169792028758,28.0169792028758,1454900,"TROW",0.00780513610804358,0.90202230544217,"Financial_Serv"
"TROW","2010-02-11",28.2999076843262,28.4153943874852,27.9938697932717,28.2363920901781,1402200,"TROW",-0.00122318555592272,0.900918964787033,"Financial_Serv"
"TROW","2010-02-12",28.2594928741455,28.3403351231562,27.8552926427222,28.1151350192869,1829300,"TROW",-0.00142808982387768,0.899632371581282,"Financial_Serv"
"TROW","2010-02-16",28.9755115509033,28.9755115509033,28.2883688896027,28.5539868390742,1242200,"TROW",0.025337279757518,0.922426608658956,"Financial_Serv"
"TROW","2010-02-17",28.8253765106201,29.2122567219534,28.6405986255053,29.1256411246132,1504600,"TROW",-0.00518144571906696,0.917647105256367,"Financial_Serv"
"TROW","2010-02-18",28.6405944824219,28.958183491577,28.426945496675,28.8369212322969,1739700,"TROW",-0.00641039426250558,0.911764625517827,"Financial_Serv"
"TROW","2010-02-19",28.8427066802979,29.0505823930206,28.5770886930306,28.6579287584835,1647700,"TROW",0.00705684366991833,0.918198805943867,"Financial_Serv"
"TROW","2010-02-22",28.8946666717529,29.1949312525151,28.6579198949805,29.0159267324283,1469600,"TROW",0.00180149498557885,0.91985293648854,"Financial_Serv"
"TROW","2010-02-23",28.6405944824219,29.033247982172,28.5713033362089,28.8657945623843,2207600,"TROW",-0.00879304794263062,0.911764625517827,"Financial_Serv"
"TROW","2010-02-24",29.2353477478027,29.2699922165466,28.6579164396645,28.8426942820507,1379300,"TROW",0.0207660935860074,0.930698415059741,"Financial_Serv"
"TROW","2010-02-25",29.0563468933105,29.0967669137313,28.6175000132881,28.9350868320482,1076400,"TROW",-0.00612275441483814,0.924999977230051,"Financial_Serv"
"TROW","2010-02-26",29.2699909210205,29.4316731779964,28.7964974455226,29.200699783874,1529700,"TROW",0.00735274907387435,0.931801269955963,"Financial_Serv"
"TROW","2010-03-01",29.5067462921143,29.5471663175033,29.2064838757175,29.2469039011065,1047000,"TROW",0.00808867251556686,0.939338305278226,"Financial_Serv"
"TROW","2010-03-02",29.6799755096436,29.7261688772666,29.4836487411122,29.5182932161479,1466800,"TROW",0.0058708342768241,0.944853004798387,"Financial_Serv"
"TROW","2010-03-03",29.8185577392578,30.0610800775203,29.6106820786689,29.7030710164055,1403300,"TROW",0.00466921644087038,0.949264727982598,"Financial_Serv"
"TROW","2010-03-04",30.3498039245605,30.3786750623367,29.7377256711628,29.7781457045948,1699000,"TROW",0.0178159584359548,0.966176788921054,"Financial_Serv"
