"Ticker","Date","Close","High","Low","Open","Volume","Symbol","Daily_Return","Cumulative_Return","Sector"
"WU","2010-02-09",7.81314373016357,7.99225586439734,7.71148616558895,7.9148022180585,19461200,"WU",-0.00123731770684598,0.845468658266546,"Financial_Serv"
"WU","2010-02-10",7.95837259292603,8.0358262644073,7.75021550457488,7.81314626640819,15728500,"WU",0.0185877628491305,0.861184029182777,"Financial_Serv"
"WU","2010-02-11",7.82282304763794,7.94384444493843,7.79377817081542,7.89059473466382,15781600,"WU",-0.0170323195735485,0.8465160675861,"Financial_Serv"
"WU","2010-02-12",7.80346202850342,7.90027861622646,7.72600792733679,7.81314304095157,10303100,"WU",-0.00247494018676128,0.844420990951692,"Financial_Serv"
"WU","2010-02-16",7.98741626739502,8.03582503549787,7.80346405658874,7.9196445460433,9555700,"WU",0.0235734137258154,0.864326876330159,"Financial_Serv"
"WU","2010-02-17",7.93900680541992,8.08907314243449,7.93900680541992,7.99225653801105,4641900,"WU",-0.00606071605065923,0.859088436557769,"Financial_Serv"
"WU","2010-02-18",7.96805143356323,7.99709724492772,7.93416557695834,7.93900654551909,4625700,"WU",0.00365847124900837,0.862231386903271,"Financial_Serv"
"WU","2010-02-19",7.91480207443237,7.96805087824887,7.87607525196571,7.93416502400557,6963200,"WU",-0.00668285835939274,0.856469216671574,"Financial_Serv"
"WU","2010-02-22",7.83250665664673,7.93900517665946,7.80346177361056,7.92932324120734,8705700,"WU",-0.0103976596018096,0.847563941297194,"Financial_Serv"
"WU","2010-02-23",7.76473379135132,7.9002771740851,7.76473379135132,7.88575519640365,7570700,"WU",-0.00865276829837068,0.840230166895096,"Financial_Serv"
"WU","2010-02-24",7.74537324905396,7.82766787675797,7.72600983439773,7.80830400044152,7906700,"WU",-0.00249339421255212,0.838135141859748,"Financial_Serv"
"WU","2010-02-25",7.72600698471069,7.76473426139906,7.60498557233218,7.67275772946177,8671700,"WU",-0.0025003655370162,0.83603949763568,"Financial_Serv"
"WU","2010-02-26",7.63887119293213,7.75505209622261,7.60982631335454,7.750211129073,7390900,"WU",-0.0112782439817879,0.826610440202933,"Financial_Serv"
"WU","2010-03-01",7.74537324905396,7.7792591092873,7.6291927611166,7.68728300508528,7732200,"WU",0.0139421196446364,0.838135141859748,"Financial_Serv"
"WU","2010-03-02",7.6679162979126,7.88575519633286,7.65339385857126,7.88091422933241,8930400,"WU",-0.0100004155578711,0.829753442147495,"Financial_Serv"
"WU","2010-03-03",7.60498905181885,7.74053296643295,7.60498905181885,7.70180613368606,7149800,"WU",-0.00820656403238001,0.822944017393424,"Financial_Serv"
"WU","2010-03-04",7.75505208969116,7.79377890353536,7.5904629000233,7.63403068101304,9927800,"WU",0.0197321832878148,0.839182499580242,"Financial_Serv"
"WU","2010-03-05",7.8954381942749,7.90996109893165,7.7550538092075,7.82282551763174,6846600,"WU",0.0181025353485835,0.854373830442806,"Financial_Serv"
"WU","2010-03-08",7.85186958312988,7.92448317550543,7.83250663559787,7.90996027236629,5737000,"WU",-0.00551820051946094,0.849659224327842,"Financial_Serv"
"WU","2010-03-09",7.90511894226074,7.92448281222524,7.76473457829866,7.83250627653414,9019600,"WU",0.00678174268778842,0.85542139455954,"Financial_Serv"
"WU","2010-03-10",7.99225807189941,8.00678098084436,7.81798685784227,7.91480440416747,9640700,"WU",0.0110231269478852,0.864850813185706,"Financial_Serv"
"WU","2010-03-11",8.11812019348145,8.14716508690835,7.93900801682106,7.97773484916378,7827000,"WU",0.0157480051882408,0.878470488278809,"Financial_Serv"
"WU","2010-03-12",8.18589019775391,8.19073116619375,8.07939166203826,8.161686278875,5575800,"WU",0.00834799222692931,0.885803953086548,"Financial_Serv"
"WU","2010-03-15",8.08907604217529,8.17621166371669,8.0309862433615,8.16168967567359,8710300,"WU",-0.0118269550702229,0.875327589532367,"Financial_Serv"
"WU","2010-03-16",7.86155414581299,8.13748293442829,7.82766828381749,7.95837168578911,15668000,"WU",-0.0281270561898587,0.850707201237057,"Financial_Serv"
"WU","2010-03-17",8.16279792785645,8.18709252645817,7.89556383044669,7.91985750230424,10028200,"WU",0.0383186042423809,0.883305113807403,"Financial_Serv"
"WU","2010-03-18",8.16279792785645,8.19681036589886,8.08991598553962,8.18223360673783,6454200,"WU",0,0.883305113807403,"Financial_Serv"
"WU","2010-03-19",8.09477615356445,8.22596422601191,8.05104679608197,8.09477615356445,7976000,"WU",-0.00833314445526826,0.875944404695969,"Financial_Serv"
"WU","2010-03-22",8.21624851226807,8.24054219416163,8.05590780223468,8.05590780223468,6188800,"WU",0.0150062653245975,0.889089058842433,"Financial_Serv"
"WU","2010-03-23",8.28912830352783,8.34257550172328,8.21138742983135,8.22110527072949,6867700,"WU",0.00887020288528827,0.896975459177455,"Financial_Serv"
"WU","2010-03-24",8.20167064666748,8.2794124571343,8.16280020480629,8.2696946149829,5866000,"WU",-0.0105508870966721,0.887511572379188,"Financial_Serv"
"WU","2010-03-25",8.24539661407471,8.37172572978621,8.23082078359449,8.279409047598,12780900,"WU",0.0053313488545158,0.892243206183961,"Financial_Serv"
"WU","2010-03-26",8.28427028656006,8.29884704949701,8.22110616732212,8.29884704949701,5075900,"WU",0.0047145909778306,0.896449767953867,"Financial_Serv"
"WU","2010-03-29",8.35229110717773,8.38630261447392,8.30856176158434,8.33771434973191,3781400,"WU",0.00821084033533153,0.903810373867181,"Financial_Serv"
"WU","2010-03-30",8.25997257232666,8.39116059442334,8.21624323162777,8.38144275721382,5273800,"WU",-0.0110530791691082,0.893820486250966,"Financial_Serv"
"WU","2010-03-31",8.24054050445557,8.30370554721827,8.21138790681206,8.25025834591819,7401800,"WU",-0.00235255840148875,0.891717721356614,"Financial_Serv"
"WU","2010-04-01",8.28912830352783,8.45432789181893,8.23082311162763,8.30856398532411,6969000,"WU",0.00589619079549391,0.896975459177455,"Financial_Serv"
"WU","2010-04-05",8.4397497177124,8.48347813614385,8.29884384398153,8.32313751274834,6680700,"WU",0.0181709594385777,0.913274363863568,"Financial_Serv"
"WU","2010-04-06",8.50291347503662,8.57579540518813,8.43003154488511,8.43003154488511,7567600,"WU",0.00748407943800249,0.920109381751415,"Financial_Serv"
"WU","2010-04-07",8.37658500671387,8.5417845553368,8.34743241776397,8.45918478102533,6621700,"WU",-0.0148570803047258,0.906439242777602,"Financial_Serv"
"WU","2010-04-08",8.45918750762939,8.50777578936982,8.31828251000098,8.36201094414854,6274300,"WU",0.00986111892248704,0.915377747946641,"Financial_Serv"
"WU","2010-04-09",8.4980583190918,8.52721091871245,8.42517635666795,8.4543289562886,5384000,"WU",0.00459509987541292,0.919584000122187,"Financial_Serv"
"WU","2010-04-12",8.48834037780762,8.62924630669281,8.4689056205357,8.50777606182396,5273900,"WU",-0.00114354843415787,0.91853241127877,"Financial_Serv"
"WU","2010-04-13",8.4980583190918,8.52235292439603,8.40574067242455,8.43975311985049,4556900,"WU",0.00114485763431292,0.919584000122187,"Financial_Serv"
"WU","2010-04-14",8.57093811035156,8.61466746207737,8.47376249398414,8.54178551811576,5907000,"WU",0.00857605214311525,0.927470400457209,"Financial_Serv"
"WU","2010-04-15",8.51749229431152,8.61466791579702,8.50291553405379,8.55636272825457,5581700,"WU",-0.00623570201440258,0.921686971412779,"Financial_Serv"
"WU","2010-04-16",8.37658500671387,8.5417845553368,8.33285565991697,8.49319628925757,5843500,"WU",-0.0165432832491979,0.906439242777602,"Financial_Serv"
"WU","2010-04-19",8.40573978424072,8.46890482461304,8.34257567061274,8.34257567061274,6909400,"WU",0.00348050876383249,0.909594112505971,"Financial_Serv"
"WU","2010-04-20",8.45432472229004,8.48347730731083,8.391160633621,8.45432472229004,5264100,"WU",0.00577997169748278,0.914851540732453,"Financial_Serv"
"WU","2010-04-21",8.47376728057861,8.48348419898323,8.40574329127795,8.43975574930064,6088000,"WU",0.00229971747327299,0.916955440806126,"Financial_Serv"
"WU","2010-04-22",8.47862339019775,8.50291706826646,8.37172898250884,8.38144682443409,8236200,"WU",0.000573075641370344,0.917480925633474,"Financial_Serv"
"WU","2010-04-23",8.63896465301514,8.63896465301514,8.43975351394048,8.46404719363467,5103100,"WU",0.0189112377609265,0.934831625559244,"Financial_Serv"
"WU","2010-04-26",8.7021312713623,8.85761309017196,8.6535429712981,8.68269650738347,14884800,"WU",0.00731182738722305,0.94166695304145,"Financial_Serv"
"WU","2010-04-27",9.23174095153809,9.50869303180508,9.15885897148014,9.15885897148014,32835800,"WU",0.0608597668388047,0.99897658424336,"Financial_Serv"
"WU","2010-04-28",9.04710292816162,9.27546662163278,8.92077378068472,9.24145510630136,15051500,"WU",-0.0200003471009119,0.97899670581281,"Financial_Serv"
"WU","2010-04-29",9.07625579833984,9.20258494964637,8.9645034083648,9.0859736392275,8554400,"WU",0.00322234315335092,0.982151369144939,"Financial_Serv"
"WU","2010-04-30",8.86732769012451,9.12970385839565,8.84789200651432,9.07139773430948,11664200,"WU",-0.0230191956746688,0.959543034596448,"Financial_Serv"
"WU","2010-05-03",8.85274982452393,8.96936113142419,8.83331507007936,8.94020853638519,7609800,"WU",-0.00164399761799953,0.957965548133203,"Financial_Serv"
"WU","2010-05-04",8.63896465301514,8.76043490497502,8.55636484461263,8.76043490497502,11105400,"WU",-0.0241490131028622,0.934831625559244,"Financial_Serv"
"WU","2010-05-05",8.54178810119629,8.69241095449865,8.4834819723484,8.55150594379502,5456200,"WU",-0.0112486340345115,0.92431604671944,"Financial_Serv"
"WU","2010-05-06",8.36687278747559,8.57580182321552,7.91986210746646,8.48348414833735,15012300,"WU",-0.0204775992624081,0.905388273122906,"Financial_Serv"
"WU","2010-05-07",8.0413293838501,8.38630534163203,7.94415374950943,8.33285814036083,15320700,"WU",-0.0389086116037041,0.870160872453419,"Financial_Serv"
"WU","2010-05-10",8.37658500671387,8.44460802317833,8.30370307096707,8.37658500671387,11335900,"WU",0.0416915670109328,0.906439242777602,"Financial_Serv"
"WU","2010-05-11",8.15794277191162,8.33771823036278,8.06562511860874,8.33771823036278,9176000,"WU",-0.0261015956534797,0.882779732178175,"Financial_Serv"
"WU","2010-05-12",8.28912830352783,8.323139819927,8.13850547658394,8.18223483388125,7515700,"WU",0.0160807124153766,0.896975459177455,"Financial_Serv"
"WU","2010-05-13",8.2648344039917,8.38630463169279,8.25025764303962,8.25025764303962,8497100,"WU",-0.0029308147547666,0.894346590267034,"Financial_Serv"
"WU","2010-05-14",8.08505821228027,8.26483456044862,8.03161194126615,8.23082304432755,11157600,"WU",-0.0217519411670969,0.874892815852552,"Financial_Serv"
"WU","2010-05-17",8.07534027099609,8.22110415775742,7.94415221686439,8.09963394320825,9021300,"WU",-0.00120196305691643,0.873841227009136,"Financial_Serv"
"WU","2010-05-18",7.86641263961792,8.21138766049354,7.84697695727568,8.15794138754107,9670500,"WU",-0.0258723006544469,0.851232944059705,"Financial_Serv"
"WU","2010-05-19",7.79838943481445,7.95387212840525,7.78381359838788,7.90042492352265,14244400,"WU",-0.00864729679458701,0.84387208015109,"Financial_Serv"
"WU","2010-05-20",7.51657772064209,7.74980033233019,7.47284836510754,7.64776532387361,11139000,"WU",-0.0361371686459088,0.813376932475097,"Financial_Serv"
"WU","2010-05-21",7.72550535202026,7.735223191467,7.38538884870988,7.38538884870988,11210300,"WU",0.027795579204139,0.835985215424528,"Financial_Serv"
"WU","2010-05-24",7.57002401351929,7.72064728901294,7.57002401351929,7.67691793601891,5774600,"WU",-0.0201257175312573,0.819160413118586,"Financial_Serv"
"WU","2010-05-25",7.62346982955933,7.628328748948,7.36109420640783,7.40968247355043,9238400,"WU",0.00706019108322382,0.824943842163016,"Financial_Serv"
"WU","2010-05-26",7.60889577865601,7.80810689861902,7.57974318047089,7.64776621848429,10637400,"WU",-0.00191173458138586,0.823366768492252,"Financial_Serv"
"WU","2010-05-27",7.90042591094971,7.91014375427829,7.68663799144366,7.73036735967773,7301900,"WU",0.0383143810579563,0.854913556610722,"Financial_Serv"
"WU","2010-05-28",7.75465822219849,7.92957515772282,7.72550516792506,7.90528148642905,5441800,"WU",-0.0184506114473135,0.839139878756657,"Financial_Serv"
"WU","2010-06-01",7.62346982955933,7.82268135414632,7.61861137354271,7.7060696056785,8407600,"WU",-0.0169173661662638,0.824943842163016,"Financial_Serv"
"WU","2010-06-02",7.65748119354248,7.70606899345285,7.60889293026009,7.67691640618103,8887600,"WU",0.0044614020575353,0.828624248317793,"Financial_Serv"
"WU","2010-06-03",7.84697580337524,7.8518347232463,7.67205885836625,7.68663515460731,6867200,"WU",0.0247463369537967,0.849129663174752,"Financial_Serv"
"WU","2010-06-04",7.59431934356689,7.7740952403964,7.57488412400079,7.65748392299978,10025100,"WU",-0.0321979404727709,0.821789436826187,"Financial_Serv"
"WU","2010-06-07",7.43883514404297,7.68663399628788,7.4193999308596,7.6429046507823,9292000,"WU",-0.0204737505087451,0.804964324925886,"Financial_Serv"
"WU","2010-06-08",7.50200176239014,7.50200176239014,7.33680262645871,7.47770808526964,8890500,"WU",0.00849146635515265,0.811799652408092,"Financial_Serv"
"WU","2010-06-09",7.53601169586182,7.6720581969173,7.45827083811583,7.53115277640968,6681500,"WU",0.00453344781151373,0.815479903765689,"Financial_Serv"
"WU","2010-06-10",7.80810737609863,7.81296629721735,7.63804930729358,7.63804930729358,6589200,"WU",0.036106058644552,0.844923668994507,"Financial_Serv"
"WU","2010-06-11",7.81782579421997,7.82268471569661,7.71093183859521,7.71093183859521,5209200,"WU",0.001244657335411,0.845975309436983,"Financial_Serv"
"WU","2010-06-14",7.74008512496948,7.92471951262827,7.73036728173888,7.8907079880657,5244500,"WU",-0.00994402680448125,0.837562908284013,"Financial_Serv"
"WU","2010-06-15",7.95872783660889,7.95872783660889,7.80810503408525,7.82268179306915,8854800,"WU",0.0282481016822494,0.8612224704825,"Financial_Serv"
"WU","2010-06-16",7.91484212875366,7.97336262934755,7.8514457724161,7.92947248644009,4842600,"WU",-0.00551416115190638,0.856473550992617,"Financial_Serv"
"WU","2010-06-17",7.93434524536133,7.96848179915228,7.85631857093877,7.9538514488913,3056400,"WU",0.00246411947205031,0.858584004146913,"Financial_Serv"
"WU","2010-06-18",7.90021228790283,7.97336221220435,7.87582835970116,7.91484171467209,4736500,"WU",-0.00430192491037005,0.854890440231829,"Financial_Serv"
"WU","2010-06-21",7.80267524719238,8.04650884866714,7.76366190816248,7.99774194234192,4443300,"WU",-0.0123461290856453,0.844335852502642,"Financial_Serv"
"WU","2010-06-22",7.695387840271,7.8416880848164,7.68563473867499,7.80267474828104,4789200,"WU",-0.0137500797511715,0.832726167193958,"Financial_Serv"
"WU","2010-06-23",7.70514059066772,7.74903070588924,7.56371714444042,7.66125047544621,4536000,"WU",0.00126735008022482,0.833781522768756,"Financial_Serv"
"WU","2010-06-24",7.5734748840332,7.70514531035068,7.54909142007709,7.67100827478176,7002200,"WU",-0.0170880342915471,0.819533835516025,"Financial_Serv"
"WU","2010-06-25",7.80267524719238,7.82218238178302,7.51982830668771,7.60760855204285,12492200,"WU",0.0302635668129556,0.844335852502642,"Financial_Serv"
"WU","2010-06-28",7.6758828163147,7.85144333340764,7.6758828163147,7.84656654902712,4645900,"WU",-0.0162498664702608,0.830615507643421,"Financial_Serv"
"WU","2010-06-29",7.28574991226196,7.57347371953676,7.23210667186741,7.57347371953676,11026500,"WU",-0.0508258025022903,0.788398807896596,"Financial_Serv"
"WU","2010-06-30",7.27111864089966,7.37352878225356,7.2516119694549,7.31988555204941,8062000,"WU",-0.00200820389644176,0.786815542338628,"Financial_Serv"
"WU","2010-07-01",7.3296365737915,7.36864990560216,7.1443230151531,7.27111657607553,8920700,"WU",0.00804799588369875,0.7931478305846,"Financial_Serv"
"WU","2010-07-02",7.26624155044556,7.42229538050055,7.23210499312527,7.38815835810455,5878900,"WU",-0.00864913597116508,0.786287787152639,"Financial_Serv"
"WU","2010-07-06",7.34427261352539,7.52958585069805,7.28087578393434,7.39791587006737,4962800,"WU",0.0107388479364616,0.794731612133168,"Financial_Serv"
"WU","2010-07-07",7.70026350021362,7.72952373088418,7.38328007083975,7.38328007083975,9701900,"WU",0.0484719053092652,0.833253767582767,"Financial_Serv"
"WU","2010-07-08",7.62224102020264,7.77829442919065,7.55396742123246,7.73440429164381,8551200,"WU",-0.0101324428714448,0.824810871385318,"Financial_Serv"
"WU","2010-07-09",7.73927927017212,7.74415605433345,7.58322589761551,7.64174591232424,4157000,"WU",0.01535483457677,0.837475705872561,"Financial_Serv"
"WU","2010-07-12",7.75391054153442,7.78804757168092,7.66613073634185,7.70026730141253,3624900,"WU",0.00189052117794675,0.839058971430529,"Financial_Serv"
"WU","2010-07-13",7.80267524719238,7.84168858622229,7.70026511596996,7.80267524719238,8550000,"WU",0.00628904671994177,0.844335852502642,"Financial_Serv"
"WU","2010-07-14",7.78316879272461,7.81730581412574,7.71001889629134,7.81730581412574,3785500,"WU",-0.0024999700551157,0.842225038154925,"Financial_Serv"
"WU","2010-07-15",7.79292154312134,7.81730546093167,7.64662175686478,7.77341487394875,6341700,"WU",0.00125305651932475,0.843280393729724,"Financial_Serv"
"WU","2010-07-16",7.48081588745117,7.72464951890616,7.42229587171106,7.71977273465888,9662100,"WU",-0.040049890653096,0.809507106170948,"Financial_Serv"
"WU","2010-07-19",7.49544763565063,7.55884445137449,7.42717403446898,7.49057085019283,5167500,"WU",0.00195590272767001,0.811090423327976,"Financial_Serv"
"WU","2010-07-20",7.65149688720703,7.65637367001182,7.38328034400224,7.38328034400224,4150800,"WU",0.0208192037543133,0.827976680114414,"Financial_Serv"
"WU","2010-07-21",7.52958154678345,7.71001882444541,7.48569188837789,7.70026525697149,5623200,"WU",-0.0159335280691836,0.814784090441181,"Financial_Serv"
"WU","2010-07-22",7.82218027114868,7.89045336349126,7.6027297169745,7.61248281656249,10053700,"WU",0.0388598918209777,0.846446512053179,"Financial_Serv"
"WU","2010-07-23",7.95385503768921,7.96848539455144,7.76854183485972,7.8173087609154,4787700,"WU",0.0168335121380667,0.860695179688051,"Financial_Serv"
"WU","2010-07-26",8.13429164886475,8.14892107425121,7.94897753265515,7.98311502891078,9118500,"WU",0.022685428678363,0.880220418800675,"Financial_Serv"
"WU","2010-07-27",8.13916969299316,8.3927560504832,8.0806491919405,8.29034633633081,9606300,"WU",0.000599688865237426,0.880748277184784,"Financial_Serv"
"WU","2010-07-28",8.03188037872314,8.11478385984592,8.01237416971569,8.10503122041798,5636100,"WU",-0.0131818500310152,0.86913838547986,"Financial_Serv"
"WU","2010-07-29",8.00261783599854,8.12941140628255,7.87582426571452,8.07576772227551,8388200,"WU",-0.00364329912110336,0.865971854363924,"Financial_Serv"
"WU","2010-07-30",7.91484212875366,8.01725277225502,7.71489855779822,7.71489855779822,7422500,"WU",-0.010968374229996,0.856473550992616,"Financial_Serv"
"WU","2010-08-02",7.93922424316406,8.09040085075454,7.83681362307584,8.01725093934957,8121700,"WU",0.00308055600020411,0.859111965729143,"Financial_Serv"
"WU","2010-08-03",7.81730651855469,7.93434654942485,7.79779938166725,7.92459298098113,6126000,"WU",-0.0153563775093455,0.84591911806061,"Financial_Serv"
"WU","2010-08-04",7.8660717010498,7.87582526850228,7.71977190986827,7.82218250781645,5083900,"WU",0.00623810546245962,0.851196050731783,"Financial_Serv"
"WU","2010-08-05",7.90996360778809,7.94410110156826,7.83193691087945,7.83193691087945,2993500,"WU",0.00557990168490626,0.855945641009447,"Financial_Serv"
"WU","2010-08-06",7.94410181045532,7.95873123608639,7.78804793763688,7.82218496938745,4800900,"WU",0.00431584825922892,0.859639772514192,"Financial_Serv"
"WU","2010-08-09",8.06601905822754,8.08552527010307,7.96360842288791,7.98311556491516,4273800,"WU",0.0153468888845005,0.872832568583665,"Financial_Serv"
"WU","2010-08-10",8.04651069641113,8.12453739238845,7.94410100674775,7.9489768613637,4863700,"WU",-0.00241858612973487,0.870721547839708,"Financial_Serv"
"WU","2010-08-11",7.82705640792847,7.91483663278991,7.79779664302504,7.91483663278991,4773000,"WU",-0.027273223980246,0.846974164041049,"Financial_Serv"
"WU","2010-08-12",7.83193445205688,7.8807013548524,7.69538777533537,7.71489444343844,5210000,"WU",0.000623228436615932,0.847502022425158,"Financial_Serv"
"WU","2010-08-13",7.79292154312134,7.88557857049788,7.77829165751082,7.79292154312134,3544700,"WU",-0.00498126090997876,0.843280393729724,"Financial_Serv"
"WU","2010-08-16",7.85144281387329,7.91483914632216,7.71489565070846,7.7441558899797,2885800,"WU",0.00750954188722825,0.849613043169115,"Financial_Serv"
"WU","2010-08-17",7.89045572280884,8.017249310894,7.88070215522889,7.91971549539729,3869900,"WU",0.0049688840459504,0.85383467186455,"Financial_Serv"
"WU","2010-08-18",7.92947101593018,7.99286736051097,7.83193717641181,7.87582731117991,2763100,"WU",0.00494461847223309,0.858056558555284,"Financial_Serv"
"WU","2010-08-19",7.83193445205688,7.9050843411745,7.77829123104234,7.87582457155771,4740400,"WU",-0.0123005133226847,0.847502022425158,"Financial_Serv"
"WU","2010-08-20",7.77341318130493,7.85144030608072,7.74415341645514,7.77828996380509,3587200,"WU",-0.00747213489977356,0.841169372985766,"Financial_Serv"
"WU","2010-08-23",7.72465085983276,7.84169091163003,7.72465085983276,7.7978007759371,2581100,"WU",-0.00627296148227929,0.835892749908953,"Financial_Serv"
"WU","2010-08-24",7.59297895431519,7.71001944809088,7.56859596380949,7.61248562576518,4454500,"WU",-0.0170456772619014,0.821644391868442,"Financial_Serv"
"WU","2010-08-25",7.72952318191528,7.76853650998815,7.51494941243894,7.54420964103137,4018600,"WU",0.0179829587862216,0.836419989104342,"Financial_Serv"
"WU","2010-08-26",7.69051027297974,7.8075502635771,7.68075670789217,7.77829003338997,3333000,"WU",-0.00504725945150474,0.832198360408908,"Financial_Serv"
"WU","2010-08-27",7.81730651855469,7.81730651855469,7.59785587932846,7.75390925382201,3727200,"WU",0.0164873644367194,0.84591911806061,"Financial_Serv"
"WU","2010-08-30",7.78804683685303,7.8807034183349,7.76854016364233,7.79779994092049,4808200,"WU",-0.00374293647462987,0.842752896539034,"Financial_Serv"
"WU","2010-08-31",7.64662313461304,7.82705950816325,7.59297943591629,7.76853995517727,5902200,"WU",-0.0181590718703403,0.827449286121845,"Financial_Serv"
"WU","2010-09-01",7.91972017288208,7.92947374622261,7.6710096336102,7.72953014350145,5809700,"WU",0.0357147244556683,0.857001409376726,"Financial_Serv"
"WU","2010-09-02",8.02700424194336,8.04163459749374,7.88558119222972,7.95385432449481,3313900,"WU",0.0135464469349095,0.86861073349199,"Financial_Serv"
"WU","2010-09-03",8.03675746917725,8.13916809335408,7.97823790977759,8.09040117375328,4252600,"WU",0.00121505195959949,0.869666140665849,"Financial_Serv"
"WU","2010-09-07",7.89045572280884,8.0367555159025,7.88557893901886,8.0367555159025,3392300,"WU",-0.0182040763242524,0.85383467186455,"Financial_Serv"
"WU","2010-09-08",7.91484212875366,7.97823941524303,7.88558234353262,7.89533591532357,3122600,"WU",0.00309062071970454,0.856473550992616,"Financial_Serv"
"WU","2010-09-09",7.95385503768921,8.0318817473176,7.89533547054379,8.02212910622786,3948100,"WU",0.0049290823873565,0.860695179688051,"Financial_Serv"
"WU","2010-09-10",7.97823762893677,8.0123741924102,7.88558057797202,7.98311441374034,3213400,"WU",0.00306550611395633,0.863333646023637,"Financial_Serv"
"WU","2010-09-13",8.16842937469482,8.16842937469482,8.00262237566201,8.05138930422786,5341400,"WU",0.0238388168670532,0.88391449870636,"Financial_Serv"
"WU","2010-09-14",8.32935810089111,8.35374109574527,8.08064764674191,8.134291351603,9407500,"WU",0.0197013059444248,0.901328768674087,"Financial_Serv"
"WU","2010-09-15",8.35373878479004,8.36349235209415,8.26595946950714,8.30497280857222,6243500,"WU",0.00292707836589682,0.903967028613433,"Financial_Serv"
